config,metric,kind,n,mean,median,stdev,min,max,ci95_low,ci95_high,wilson_low,wilson_high,cohens_d,cohens_h,cliffs_delta,mann_whitney_U,p_value,significant,effect_size_interpretation,undefined_reason
remove_HC+RV,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+RV,revocation_compliance,proportional,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017553615486732756,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_HC+RV,hash_chain_integrity,proportional,71,0.014084507042253521,0.0,0.11783944035691205,0.0,1.0,0.0,0.04225352112676056,0.002490603270544213,0.07556050520249005,,-2.9037,-0.9859,35.5,0.0,True,Cohen's h=-2.9037 (large); Cliff's delta=-0.9859 (large),
remove_HC+RV,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+RV,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+RV,runtime_integrity_score,composite,300,0.32840539651619466,0.3333333333333333,0.011943197632307705,0.26709890668700736,0.3427230046948357,0.29843093649617,0.34037558685446007,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-281.4093587521226 (large); Cliff's delta=-1.0 (large),
remove_HC+RV,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,
remove_EQ+LG,latency_ms,distributional,4500,0.7408882037777791,0.7105414999999999,0.11663716726272132,0.060083,6.074667,0.7376732435333333,0.7447542659777777,,,-0.8487,,-0.5664,4390304.0,0.0,True,Cohen's d=-0.8487 (large); Cliff's delta=-0.5664 (large),
remove_EQ+LG,runtime_overhead_ms,distributional,4500,0.0007636922222222152,0.000709,0.00018786287122247072,0.000583,0.007417,0.0007584754555555555,0.0007694626777777777,,,0.0504,,0.0462,9657293.0,0.000136,True,Cohen's d=0.0504 (negligible); Cliff's delta=0.0462 (negligible),
remove_EQ+LG,throughput_dec_per_s,distributional,4500,1374.5665491915702,1407.377331233285,336.32539070247947,164.61807700734872,16643.64296057121,1366.0605821592758,1385.0973850684315,,,0.6168,,0.5664,4390304.0,0.0,True,Cohen's d=0.6168 (medium); Cliff's delta=0.5664 (large),
remove_EQ+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+HC,latency_ms,distributional,4500,0.7624196284444457,0.7450205,0.09256911824083158,0.057167,2.246666,0.7596304795444445,0.7651620752722222,,,-0.7325,,-0.4517,5551561.5,0.0,True,Cohen's d=-0.7325 (medium); Cliff's delta=-0.4517 (medium),
remove_EQ+HC,runtime_overhead_ms,distributional,4500,0.0008262082222222248,0.000792,0.00019100266775087362,0.000583,0.005417,0.0008204590222222222,0.0008316396333333333,,,0.3241,,0.3873,6203972.5,0.0,True,Cohen's d=0.3241 (small); Cliff's delta=0.3873 (medium),
remove_EQ+HC,throughput_dec_per_s,distributional,4500,1334.8434296184473,1342.2449459540126,332.830212850471,445.1039896451008,17492.6093725401,1326.6372589634955,1345.709603650675,,,0.4651,,0.4517,5551561.5,0.0,True,Cohen's d=0.4651 (small); Cliff's delta=0.4517 (medium),
remove_EQ+HC,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"evidence_quad disabled: no ERTuples are emitted, so the ledger has nothing to chain"
remove_EQ+HC,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,evidence_quad disabled: the ledger has no evidence to chain (0 blocks)
remove_HC+LG,latency_ms,distributional,4500,0.9385727242222205,0.8994584999999999,0.10866939670872973,0.238542,1.61675,0.9353230334888888,0.9417516398555555,,,1.1013,,0.6756,3284380.0,0.0,True,Cohen's d=1.1013 (large); Cliff's delta=0.6756 (large),
remove_HC+LG,runtime_overhead_ms,distributional,4500,0.0008689317777777742,0.000833,0.00046674348940428076,0.000583,0.028292,0.0008578389388888889,0.0008846332277777778,,,0.3088,,0.4989,5074080.0,0.0,True,Cohen's d=0.3088 (small); Cliff's delta=0.4989 (large),
remove_HC+LG,throughput_dec_per_s,distributional,4500,1079.7296554434297,1111.7800320974331,133.70670034524983,618.5248183083346,4192.133879987591,1075.7795581320606,1083.8744376206735,,,-1.0483,,-0.6756,3284380.0,0.0,True,Cohen's d=-1.0483 (large); Cliff's delta=-0.6756 (large),
remove_HC+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_HC+LG,evidence_completeness,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_HC+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,runtime_integrity_score,composite,300,0.49254467664139007,0.5,0.011604534527846813,0.43376557335367405,0.5,0.4627457197209892,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_HC+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+PE+RV,latency_ms,distributional,4500,0.04550521555555559,0.043666,0.013147749811168882,0.036875,0.701208,0.045164256344444445,0.04592407466666667,,,-12.2784,,-1.0,151.0,0.0,True,Cohen's d=-12.2784 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,runtime_overhead_ms,distributional,4500,0.0005222757777777486,0.0005,0.0001783049689341755,0.000416,0.011375,0.0005180963333333333,0.0005279428333333333,,,-1.0317,,-0.9851,151240.5,0.0,True,Cohen's d=-1.0317 (large); Cliff's delta=-0.9851 (large),
remove_EQ+PE+RV,throughput_dec_per_s,distributional,4500,22418.602471527556,22901.112994091513,2559.9096764351,1426.1103695337188,27118.644067796613,22345.089076032244,22495.26871792895,,,11.6964,,1.0,151.0,0.0,True,Cohen's d=11.6964 (large); Cliff's delta=1.0 (large),
remove_EQ+PE+RV,blind_decision_accuracy,proportional,4500,0.9824444444444445,1.0,0.13132919715239014,0.0,1.0,0.9786666666666667,0.9857833333333332,0.9781754796419792,0.9858904271399457,,0.1569,0.0264,9857250.0,0.0,True,Cohen's h=0.1569 (negligible); Cliff's delta=0.0264 (negligible),
remove_EQ+PE+RV,undetected_risk_rate,proportional,79,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9536287883460772,1.0,,1.5328,0.481,1619.5,0.0,True,Cohen's h=1.5328 (large); Cliff's delta=0.481 (large),
remove_EQ+PE+RV,benign_flag_rate,proportional,4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008681573919527388,,-0.3792,-0.0355,9425572.0,0.0,True,Cohen's h=-0.3792 (small); Cliff's delta=-0.0355 (negligible),
remove_EQ+PE+RV,blind_risk_detection_recall,proportional,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637121165392266,,-1.5328,-0.481,1619.5,0.0,True,Cohen's h=-1.5328 (large); Cliff's delta=-0.481 (large),
remove_EQ+PE+RV,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+PE+RV,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,predicate_pass_rate,proportional,0,,,,,,,,,,,,,,,,,"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+PE+RV,revocation_compliance,proportional,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.016786551005620237,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"evidence_quad disabled: no ERTuples are emitted, so the ledger has nothing to chain"
remove_EQ+PE+RV,blind_runtime_detection,composite,300,0.5,0.5,0.0,0.5,0.5,0.5,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-8.061096449722985 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,predicate_coverage,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-10.142337741635655 (large); Cliff's delta=-1.0 (large),"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+PE+RV,runtime_integrity_score,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-85.53076163973925 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,evidence_quad disabled: the ledger has no evidence to chain (0 blocks)
remove_EQ+HC+LG,latency_ms,distributional,4500,0.7211141119999984,0.7015415,0.09058001700244137,0.055708,1.104958,0.7184227816222222,0.7237752891888889,,,-1.2,,-0.6369,3676092.0,0.0,True,Cohen's d=-1.2 (large); Cliff's delta=-0.6369 (large),
remove_EQ+HC+LG,runtime_overhead_ms,distributional,4500,0.0007851446666666797,0.00075,0.00021183291047531882,0.000583,0.008709,0.0007793829055555556,0.0007914957833333334,,,0.1387,,0.1998,8102079.5,0.0,True,Cohen's d=0.1387 (negligible); Cliff's delta=0.1998 (small),
remove_EQ+HC+LG,throughput_dec_per_s,distributional,4500,1412.8693310988922,1425.4324429369028,326.77011711468424,905.0117742031823,17950.743160766855,1404.4704957126328,1423.8957690401896,,,0.7866,,0.6369,3676092.0,0.0,True,Cohen's d=0.7866 (medium); Cliff's delta=0.6369 (large),
remove_EQ+HC+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+HC+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+HC+LG+PE+RV,latency_ms,distributional,4500,0.03276942955555552,0.031833,0.009669342707738941,0.027375,0.511958,0.032522377855555555,0.03305808653333333,,,-12.5392,,-1.0,4.0,0.0,True,Cohen's d=-12.5392 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,runtime_overhead_ms,distributional,4500,0.0003764468888888895,0.000375,0.000239243775400947,0.000291,0.016125,0.00037198839444444436,0.0003844969944444444,,,-1.5042,,-0.9947,53532.0,0.0,True,Cohen's d=-1.5042 (large); Cliff's delta=-0.9947 (large),
remove_EQ+HC+LG+PE+RV,throughput_dec_per_s,distributional,4500,31035.861775075384,31413.941507240914,3017.46809283765,1953.2852304290586,36529.6803652968,30951.18614733411,31126.844042847075,,,13.9609,,1.0,4.0,0.0,True,Cohen's d=13.9609 (large); Cliff's delta=1.0 (large),
remove_EQ+HC+LG+PE+RV,blind_decision_accuracy,proportional,4500,0.9824444444444445,1.0,0.13132919715239014,0.0,1.0,0.9786666666666667,0.9857833333333332,0.9781754796419792,0.9858904271399457,,0.1569,0.0264,9857250.0,0.0,True,Cohen's h=0.1569 (negligible); Cliff's delta=0.0264 (negligible),
remove_EQ+HC+LG+PE+RV,undetected_risk_rate,proportional,79,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9536287883460772,1.0,,1.5328,0.481,1619.5,0.0,True,Cohen's h=1.5328 (large); Cliff's delta=0.481 (large),
remove_EQ+HC+LG+PE+RV,benign_flag_rate,proportional,4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008681573919527388,,-0.3792,-0.0355,9425572.0,0.0,True,Cohen's h=-0.3792 (small); Cliff's delta=-0.0355 (negligible),
remove_EQ+HC+LG+PE+RV,blind_risk_detection_recall,proportional,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637121165392266,,-1.5328,-0.481,1619.5,0.0,True,Cohen's h=-1.5328 (large); Cliff's delta=-0.481 (large),
remove_EQ+HC+LG+PE+RV,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG+PE+RV,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,predicate_pass_rate,proportional,0,,,,,,,,,,,,,,,,,"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+HC+LG+PE+RV,revocation_compliance,proportional,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.016786551005620237,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+HC+LG+PE+RV,blind_runtime_detection,composite,300,0.5,0.5,0.0,0.5,0.5,0.5,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-8.061096449722985 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,predicate_coverage,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-10.142337741635655 (large); Cliff's delta=-1.0 (large),"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+HC+LG+PE+RV,runtime_integrity_score,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-85.53076163973925 (large); Cliff's delta=-1.0 (large),
